Wasim Haider,Pakistan,0,0,0,0,78,0,0,0,0,0,0,0
Ijaz Ahmed,Pakistan,0,0,0,0,144,21,0,0,0,0,0,0
Iqbal Sikander,Pakistan,0,0,0,0,147,0,0,0,0,0,0,0
Aamir Sohail,Pakistan,0,0,0,0,184,200,0,0,0,0,0,0
Allan Donald,South Africa,0,0,0,0,329,126,325,133,0,0,0,0
Meyrick Pringle,South Africa,0,0,0,0,236,0,0,0,0,0,0,0
Richard Snell,South Africa,0,0,0,0,310,0,0,0,0,0,0,0
Brian McMillan,South Africa,0,0,0,0,306,127,0,0,0,0,0,0
Adrian Kuiper,South Africa,0,0,0,0,235,0,0,0,0,0,0,0
Hansie Cronje,South Africa,0,0,0,0,85,87,157,0,0,0,0,0
Michael Whitney,Australia,0,0,0,0,215,0,0,0,0,0,0,0
Mushtaq Ahmed,Pakistan,0,0,0,0,311,238,0,0,0,0,0,0
Tertius Bosch,South Africa,0,0,0,0,19,0,0,0,0,0,0,0
Peter Kirsten,South Africa,0,0,0,0,87,0,0,0,0,0,0,0
Anderson Cummins,West Indies,0,0,0,0,246,0,0,0,149,0,0,0
Keith Arthurton,West Indies,0,0,0,0,70,106,10,0,0,0,0,0
Venkatapathy Raju,India,0,0,0,0,208,158,0,0,0,0,0,0
Ajay Jadeja,India,0,0,0,0,39,51,22,0,0,0,0,0
Merv Hughes,Australia,0,0,0,0,49,0,0,0,0,0,0,0
Omar Henry,South Africa,0,0,0,0,31,0,0,0,0,0,0,0
Mark Burmester,Zimbabwe,0,0,0,0,138,0,0,0,0,0,0,0
Martin Crowe,New Zealand,0,0,110,0,6,0,0,0,0,0,0,0
Graeme Labrooy,Sri Lanka,0,0,0,0,68,0,0,0,0,0,0,0
Richard Illingworth,England,0,0,0,0,250,174,0,0,0,0,0,0
Philip Simmons,West Indies,0,0,0,0,91,0,136,0,0,0,0,0
Kris Srikkanth,India,0,0,0,0,15,0,0,0,0,0,0,0
Graeme Hick,England,0,0,0,0,70,119,19,0,0,0,0,0
Chandika Hathurusingha,Sri Lanka,0,0,0,0,97,0,0,0,0,0,0,0
Andrew Jones,New Zealand,0,0,0,0,52,0,0,0,0,0,0,0
Ken Rutherford,New Zealand,0,0,0,0,11,0,0,0,0,0,0,0
Mark Greatbatch,New Zealand,0,0,0,0,5,0,0,0,0,0,0,0
Paul Reiffel,Australia,0,0,0,0,0,163,238,0,0,0,0,0
Damien Fleming,Australia,0,0,0,0,0,221,362,0,0,0,0,0
Glenn McGrath,Australia,0,0,0,0,0,258,367,310,357,0,0,0
Shane Warne,Australia,0,0,0,0,0,263,361,0,0,0,0,0
Michael Bevan,Australia,0,0,0,0,0,156,81,0,0,0,0,0
Dion Nash,New Zealand,0,0,0,0,0,153,272,0,0,0,0,0
Shane Thomson,New Zealand,0,0,0,0,0,197,0,0,0,0,0,0
Nathan Astle,New Zealand,0,0,0,0,0,130,180,83,0,0,0,0
